Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target;total_units_enrolled;total_units_approved;total_evaluations;approval_ratio;avg_grade_per_eval
1;17;1;9130;1;1;0.4041844240765148;1;2;19;2;6;-0.03810764806993098;1;0;0;1;0;1;-0.7007237179916215;0;-0.30049208583311166;1.2792939180037133;-0.28237457860907195;-0.19615613074530197;-0.9979061346430229;0.11873318412979707;1.5403161111836616;1;-0.08771286980488824;0.488155955321516;-0.1649517882818312;0.8813044761942977;0.6303726984161895
1;18;3;9070;1;1;-0.12459496404796157;1;1;37;5;5;-0.3142822582567662;1;0;0;0;0;0;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.4751434939310806;1.1338762973127003;-1.790137790473184;0;-0.08771286980488824;-0.5293667260662401;-0.5546476352306973;-0.4991391977891068;-0.35361707816639204
2;39;1;9003;1;1;-0.20013487663717247;1;1;37;9;1;-0.3349953540207787;0;0;1;0;1;0;0.24183091445700974;0;1.0183687968829471;-0.1944759959986114;0.7939028944092433;1.1570535119596175;1.4751434939310806;1.1338762973127003;-1.790137790473184;0;1.0029963580218835;0.148981728192264;2.8227163716594754;-0.25553149061556474;-0.9055971901959838
4;43;1;9500;1;19;-2.4663322543134996;1;34;34;0;0;-1.1635191845812844;0;0;0;1;1;0;0.9150842233488892;0;4.535331150792437;1.2792939180037133;5.637151522991662;1.1570535119596175;-1.485021970574286;0.9888558525722859;0.13686195711690624;2;3.4025566592407817;2.5232013180970285;4.641296990754183;0.4868919979133249;-1.0928128606219039
1;16;3;9773;1;1;0.4041844240765148;1;37;38;4;9;0.507337207049068;1;0;0;1;0;1;-0.43142239443486974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.1735562584516553;-0.461348594831862;0.8847842335788135;2;-0.08771286980488824;0.488155955321516;-0.5546476352306973;0.8813044761942977;1.4793050546835147
1;42;1;9500;1;1;-2.4663322543134996;1;37;37;7;9;-1.8539557100483723;1;0;0;1;0;1;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.28596760520502323;0.11873318412979707;0.7615970351027347;2;0.7848545124565292;0.8273301824507681;-0.03505317263220919;0.5361935576984466;0.505485928732837
1;1;6;9500;1;1;-0.8044541773508598;1;19;37;3;5;-0.7078310777730066;1;0;1;1;1;1;-0.43142239443486974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.31355957747960783;-0.5338588172020694;0.7835947491163202;2;0.5667126668911748;0.9969172960153941;-0.1649517882818312;0.8813044761942977;0.6355544933180811
1;17;2;9070;1;1;0.7063440744333584;1;3;1;2;4;0.9768340443666887;1;0;0;1;1;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.28596760520502323;0.11873318412979707;0.7615970351027347;1;-0.08771286980488824;-0.3597796125016141;-0.29485040393145323;-0.26906525212520593;0.5201217430567965
1;1;4;9238;1;1;-0.577834439583227;1;19;38;9;6;-0.8252052871024108;1;0;1;1;0;1;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.9979061346430229;0.11873318412979707;1.5403161111836616;1;-0.08771286980488824;-0.19019249893698806;0.22474405866703487;-0.038991306461305386;-0.11051372159893069
1;1;1;171;1;1;0.6308041618441476;1;3;1;4;4;1.1011126189507654;1;0;0;1;0;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.31355957747960783;-0.5338588172020694;0.7835947491163202;2;-2.7054150165891406;-1.5468894074539963;-2.1134310230261617;-1.8795828717725114;-1.762073032882636
1;43;1;9119;1;1;-0.20013487663717247;1;1;1;9;2;0.07926656125947419;0;0;1;0;1;0;0.5111322380137615;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.8756163112464496;-1.1139405961637285;0.34364046884461;1;-0.523996560935597;-1.5468894074539963;-0.5546476352306973;-1.8795828717725114;-1.762073032882636
1;17;1;9670;1;1;-1.1066138277077033;1;1;19;4;8;-0.5628394074249176;0;0;0;1;1;1;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.31355957747960783;-0.5338588172020694;0.7835947491163202;2;-0.08771286980488824;0.488155955321516;-0.4247490195810753;0.8813044761942977;1.0162510421740645
1;43;1;9070;1;1;-1.1821537402969142;1;1;1;4;7;-0.9909100532145123;1;0;0;1;1;0;-0.5660730562132457;0;1.0183687968829471;-0.1944759959986114;0.25576415790008566;-0.19615613074530197;0.8756163112464496;-1.1139405961637285;0.34364046884461;1;-0.08771286980488824;-0.3597796125016141;0.48454128996627893;-0.26906525212520593;-0.2339947916014506
1;17;2;9500;1;1;0.10202477371967116;1;19;37;4;7;0.4590066502663726;1;0;0;1;0;0;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.8756163112464496;-1.1139405961637285;0.34364046884461;2;0.5667126668911748;0.9969172960153941;-0.03505317263220919;0.8813044761942977;0.768806554239327
1;44;1;9003;1;39;2.0660625010391547;1;1;38;4;4;2.288663442754156;1;0;0;1;1;1;-0.43142239443486974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.8756163112464496;-1.1139405961637285;0.34364046884461;2;-0.08771286980488824;0.31856884175689;0.22474405866703487;0.6512305305303969;0.2479243843806065
1;39;1;171;1;1;0.9329638122009911;1;3;1;2;10;-0.8528227481210947;1;0;0;1;1;0;0.10718025267863383;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;2;-2.7054150165891406;-1.5468894074539963;-2.1134310230261617;-1.8795828717725114;-1.762073032882636
1;18;1;9500;1;1;-0.6533743521724379;1;38;37;9;7;-0.5214132158968926;1;0;0;1;0;0;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;2;0.7848545124565292;1.16650440958002;-0.03505317263220919;0.8813044761942977;0.5155015389587672
1;1;1;171;1;1;0.3286445114873039;1;3;19;2;9;-0.3142822582567662;0;0;0;1;0;0;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.28596760520502323;0.11873318412979707;0.7615970351027347;0;-2.7054150165891406;-1.5468894074539963;-2.1134310230261617;-1.8795828717725114;-1.762073032882636
1;43;1;8014;0;1;0.985841751013438;22;37;37;9;9;1.3013392113362192;1;0;0;1;0;0;0.24183091445700974;1;3.2164702680763786;-0.1944759959986114;5.637151522991662;-0.19615613074530197;0.8756163112464496;-1.1139405961637285;0.34364046884461;2;3.620698504806136;2.8623755452262807;1.6536288308128773;0.5956954401977314;-0.5354879527243748
1;17;2;9500;1;1;-0.577834439583227;1;19;19;5;5;-0.8528227481210947;1;0;0;1;0;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.7374366363556064;-0.6788792619424842;-0.40868135042001436;2;0.5667126668911748;0.8273301824507681;0.874237136915145;0.6972453196631772;-0.2965322492691672
1;39;1;9991;0;1;0.03403885238938091;1;37;37;9;9;-1.1842322803452967;0;0;0;1;0;0;0.7804335615705134;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.7374366363556064;-0.6788792619424842;-0.40868135042001436;0;-0.523996560935597;-1.5468894074539963;-2.1134310230261617;-1.8795828717725114;-1.762073032882636
1;39;1;9500;1;1;0.5552642492549366;1;3;3;1;1;0.9077903918199799;1;0;0;1;0;0;0.10718025267863383;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;2;0.7848545124565292;1.16650440958002;-0.03505317263220919;0.8813044761942977;0.5621687011569849
1;1;2;9500;1;1;-0.7289142647616489;1;19;19;7;7;-0.41784773707682943;1;0;0;1;0;0;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.28596760520502323;0.11873318412979707;0.7615970351027347;2;0.7848545124565292;0.8273301824507681;0.744338521265523;0.5361935576984466;-0.1777066674834189
1;17;3;9147;1;1;0.7063440744333584;1;37;38;5;1;0.1759276748248669;0;0;0;1;0;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;2;-0.523996560935597;-0.020605385372362044;-0.6845462508803193;0.6052157413976169;1.4835146366154186
1;17;6;9147;1;1;-0.2756747892263834;1;19;1;9;4;-0.3349953540207787;1;0;0;1;1;0;-0.5660730562132457;0;-0.30049208583311166;1.2792939180037133;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;2;-0.523996560935597;-0.020605385372362044;0.22474405866703487;0.6052157413976169;-0.03719683628493439
4;39;1;8014;0;1;2.0660625010391547;1;37;37;3;4;-2.0610866676884987;0;0;0;1;0;1;1.5883375322407687;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.4751434939310806;1.1338762973127003;-1.790137790473184;2;-0.08771286980488824;0.488155955321516;-0.1649517882818312;0.8813044761942977;0.3371051571602046
1;1;1;9130;1;1;2.1416024136283656;1;1;19;4;4;1.757027318144499;0;0;0;1;0;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.1735562584516553;-0.461348594831862;0.8847842335788135;2;-0.08771286980488824;0.488155955321516;-0.29485040393145323;0.8813044761942977;1.2430530074848152
1;1;1;9254;1;1;-0.4267546144048052;1;19;19;4;6;-0.4247521023314999;0;0;1;0;0;0;-0.16212107087811795;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.28596760520502323;0.11873318412979707;0.7615970351027347;0;-0.08771286980488824;-0.6989538396308661;0.744338521265523;-0.7292131434530075;-1.0674920141184607
1;43;1;9773;1;1;-0.8799940899400707;1;1;1;4;5;-0.4040390065674875;1;0;0;1;1;0;-0.027470409099742056;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;1;-0.08771286980488824;-0.6989538396308661;0.874237136915145;-0.7292131434530075;-0.29741305853209277
1;43;1;9556;1;1;-0.5022945269940161;1;2;3;3;2;-1.8539557100483723;0;0;0;1;0;0;0.24183091445700974;0;0.5787485026442608;-0.1944759959986114;0.25576415790008566;5.216682440074376;-0.28596760520502323;0.11873318412979707;0.7615970351027347;1;0.5667126668911748;-0.5293667260662401;0.48454128996627893;-0.7752279325857876;-0.04877318659767091
1;17;3;9853;1;1;0.03403885238938091;1;12;1;4;0;0.5487633985770949;1;0;0;1;0;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-1.485021970574286;0.9888558525722859;0.13686195711690624;0;-0.08771286980488824;-1.5468894074539963;1.004135752564767;-1.8795828717725114;-1.762073032882636
1;17;1;9773;1;1;-0.8044541773508598;1;1;1;4;7;-0.6940223472636646;1;0;1;1;0;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.7374366363556064;-0.6788792619424842;-0.40868135042001436;2;-0.08771286980488824;0.488155955321516;-0.5546476352306973;0.8813044761942977;1.0162510421740645
1;7;1;9147;1;2;1.3106633751470458;1;3;37;2;5;1.598226917287068;1;0;1;0;0;0;1.9922895175758963;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.4751434939310806;1.1338762973127003;-1.790137790473184;0;-0.523996560935597;-1.5468894074539963;-0.6845462508803193;-1.8795828717725114;-1.762073032882636
1;43;1;9147;1;1;-0.2756747892263834;1;19;1;9;5;-1.0254318794878667;0;0;0;1;1;0;-0.16212107087811795;0;1.8976093853603198;-0.1944759959986114;2.4083191039367158;2.510263154664537;0.4259709242329758;1.7864682986445672;-0.7518456890319483;0;1.221138203587238;0.488155955321516;0.874237136915145;-0.038991306461305386;-0.40613008755605073
1;43;1;9991;0;1;0.03403885238938091;1;37;19;3;10;0.6385201468878151;0;0;0;1;1;1;2.5308921646894;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.8756163112464496;-1.1139405961637285;0.34364046884461;0;-0.523996560935597;-1.2077151803247441;1.5237302151632552;-1.3274054021791495;-0.7202015047363732
1;44;1;171;1;39;1.3106633751470458;1;4;4;2;2;1.598226917287068;0;0;0;1;1;0;0.24183091445700974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.4751434939310806;1.1338762973127003;-1.790137790473184;2;-2.7054150165891406;-1.5468894074539963;-2.1134310230261617;-1.8795828717725114;-1.762073032882636
1;1;1;9238;1;1;-0.577834439583227;1;19;19;9;9;-0.36951718029413305;1;0;0;1;0;1;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.31355957747960783;-0.5338588172020694;0.7835947491163202;2;-0.08771286980488824;0.488155955321516;-0.03505317263220919;0.8813044761942977;0.1935032878045953
1;17;2;9238;1;1;-1.6353932158321798;1;19;38;9;9;-1.115188627798588;1;0;0;1;0;0;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.9979061346430229;0.11873318412979707;1.5403161111836616;2;-0.08771286980488824;0.488155955321516;0.22474405866703487;0.8813044761942977;0.02582995986218508
1;44;1;9085;1;39;1.3106633751470458;6;5;4;1;1;1.598226917287068;0;0;0;1;0;0;-0.43142239443486974;1;0.5787485026442608;-0.1944759959986114;0.25576415790008566;-0.19615613074530197;0.31355957747960783;-0.5338588172020694;0.7835947491163202;2;-0.08771286980488824;0.31856884175689;0.874237136915145;0.6512305305303969;-0.14893378278177977
1;17;3;9085;1;1;-0.3512147018155943;1;1;19;4;90;-0.18309931841801907;0;0;0;0;0;0;-0.29677173265649387;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-1.485021970574286;0.9888558525722859;0.13686195711690624;0;-0.523996560935597;-0.8685409531954922;-0.1649517882818312;-0.7752279325857876;0.2753646221589442
1;1;4;9773;1;1;0.02648486113046025;1;19;19;7;7;0.521145937558411;1;0;0;1;1;1;-0.43142239443486974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;2;-0.08771286980488824;0.148981728192264;-0.29485040393145323;0.4211565848664963;0.7103046410517491
1;17;1;9991;0;40;-0.4267546144048052;1;37;37;6;6;-0.13476876163532273;0;0;0;1;0;0;0.7804335615705134;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;3.8634727973694565;1.7374366363556064;-0.6788792619424842;-0.40868135042001436;2;-0.523996560935597;0.148981728192264;1.004135752564767;0.8813044761942977;-0.26266003999489296
1;39;1;9238;1;1;0.5552642492549366;1;34;34;0;0;-0.8873445743944491;1;0;0;0;0;0;0.6457828997921374;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;0;-0.08771286980488824;-1.3773022938893702;0.874237136915145;-1.6495089261086104;-0.9768944899318294
1;53;1;9085;1;42;1.3106633751470458;1;1;19;3;8;1.6189400130510814;1;0;0;1;1;1;-0.29677173265649387;0;2.776849973837692;-0.1944759959986114;1.8701803674275586;-0.19615613074530197;-0.9979061346430229;0.11873318412979707;1.5403161111836616;2;1.6574218947179467;1.16650440958002;1.7835274464624993;0.329127006600936;-0.46680805900203537
1;1;1;9147;1;1;3.3502410150557402;1;1;38;3;9;2.447463843611587;0;0;0;1;0;1;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.4751434939310806;1.1338762973127003;-1.790137790473184;2;-0.523996560935597;0.148981728192264;-0.6845462508803193;0.8813044761942977;2.245448966290059
1;44;1;9003;1;39;-0.20013487663717247;1;1;37;6;6;0.2173538663528918;1;0;0;1;1;0;-0.43142239443486974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.7374366363556064;-0.6788792619424842;-0.40868135042001436;2;-0.08771286980488824;0.148981728192264;1.6536288308128773;0.4211565848664963;-0.6261080169727535
1;1;6;9500;1;1;0.4041844240765148;1;1;38;3;9;-0.2659517014740698;1;0;0;1;0;0;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.31355957747960783;-0.5338588172020694;0.7835947491163202;1;0.34857082132582046;0.31856884175689;0.22474405866703487;0.2896857587728386;0.2835966934924458
2;39;1;9991;0;3;0.5552642492549366;1;19;19;9;7;1.7639316833991694;0;0;0;1;0;0;0.37648157623538564;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.28596760520502323;0.11873318412979707;0.7615970351027347;2;-0.523996560935597;0.148981728192264;-0.6845462508803193;0.8813044761942977;1.6266404223001578
1;17;1;171;1;1;0.7818839870225693;1;19;37;5;9;2.033201928331334;1;0;0;1;1;1;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.1735562584516553;-0.461348594831862;0.8847842335788135;2;-2.7054150165891406;-1.5468894074539963;-2.1134310230261617;-1.8795828717725114;-1.762073032882636
1;17;1;9254;1;1;-0.577834439583227;1;1;1;3;3;-0.8528227481210947;0;0;0;1;1;1;-0.16212107087811795;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.1735562584516553;-0.461348594831862;0.8847842335788135;2;-0.08771286980488824;0.488155955321516;-0.03505317263220919;0.8813044761942977;0.6736117449712015
2;39;1;9119;1;1;-1.7109331284213907;1;19;19;0;5;0.7006594341798534;0;0;1;1;1;0;0.9150842233488892;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-1.485021970574286;0.9888558525722859;0.13686195711690624;0;-0.523996560935597;-1.5468894074539963;-0.8144448665299414;-1.8795828717725114;-1.762073032882636
1;43;1;9147;1;1;-0.7289142647616489;1;3;19;9;9;-0.9425794964318159;0;0;0;1;0;0;-0.29677173265649387;0;1.0183687968829471;2.7530638320060383;1.8701803674275586;-0.19615613074530197;-1.485021970574286;0.9888558525722859;0.13686195711690624;1;1.6574218947179467;0.6577430688861421;2.3031219090609873;-0.08500609559408537;-0.8739043072079975
1;1;1;9085;1;1;-0.577834439583227;1;1;19;4;9;-0.8528227481210947;1;0;0;1;0;0;0.10718025267863383;0;-0.30049208583311166;1.2792939180037133;-0.28237457860907195;-0.19615613074530197;0.4259709242329758;1.7864682986445672;-0.7518456890319483;2;-0.523996560935597;-0.020605385372362044;-0.1649517882818312;0.6052157413976169;0.6689605327919769
2;39;1;9500;1;1;0.03403885238938091;1;3;1;5;5;1.515374534231018;0;0;0;1;0;1;1.4536868704623929;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.31355957747960783;-0.5338588172020694;0.7835947491163202;2;0.5667126668911748;0.6577430688861421;-0.03505317263220919;0.5131861631320566;0.45926321569841166
1;18;3;9070;1;1;0.10202477371967116;1;1;1;3;4;-0.3764215455488035;0;0;0;1;0;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;0;-0.08771286980488824;-1.0381280667601183;-0.5546476352306973;-1.189361034780809;0.900487539046702
1;44;1;9003;1;39;1.3106633751470458;1;19;37;6;6;1.598226917287068;0;0;1;1;0;1;-0.5660730562132457;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.8756163112464496;-1.1139405961637285;0.34364046884461;2;-0.08771286980488824;0.488155955321516;-0.03505317263220919;0.8813044761942977;0.6834309706828973
1;1;5;9500;1;1;0.6308041618441476;1;38;19;9;6;-0.03810764806993098;1;0;0;1;0;0;-0.43142239443486974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;0.4259709242329758;1.7864682986445672;-0.7518456890319483;2;0.7848545124565292;0.8273301824507681;1.004135752564767;0.5361935576984466;-0.31833677245138614
1;1;2;9254;1;1;-0.577834439583227;1;1;19;4;1;-0.36951718029413305;1;0;0;1;1;0;-0.7007237179916215;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;-0.8105538900540756;-1.4764917080147653;-1.3765807670177768;1;-0.08771286980488824;-0.19019249893698806;0.874237136915145;-0.038991306461305386;-0.47357491111720945
1;18;1;8014;0;1;0.3286445114873039;1;1;1;4;3;-0.2659517014740698;0;0;1;1;0;0;-0.43142239443486974;0;-0.30049208583311166;-0.1944759959986114;-0.28237457860907195;-0.19615613074530197;1.7374366363556064;-0.6788792619424842;-0.40868135042001436;2;-0.08771286980488824;-0.19019249893698806;1.5237302151632552;-0.038991306461305386;-0.6308982308952651
