Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target;total_units_enrolled;total_units_approved;total_evaluations;approval_ratio;avg_grade_per_eval
1;43;1;9773;1;1;0.28421052631578947;1;1;1;4;5;0.33578947368421064;0;0;0;1;0;0;0.07547169811320753;0;0.0;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;2;0.2608695652173913;0.27906976744186046;0.20833333333333331;1.0;0.252952380952381
1;18;1;9500;1;1;0.3263157894736841;1;38;37;5;5;0.20842105263157884;1;0;0;1;0;0;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;2;0.34782608695652173;0.32558139534883723;0.2222222222222222;0.875;0.28805714285714284
1;39;1;9238;1;1;0.6842105263157894;1;38;1;9;3;0.3052631578947369;0;0;1;1;1;0;0.20754716981132076;0;0.1;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1;0.30434782608695654;0.18604651162790697;0.4444444444444444;0.5714285714285714;0.105
1;43;2;9500;1;1;0.43157894736842106;1;19;1;9;10;0.3063157894736841;0;0;0;1;1;1;0.07547169811320753;0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.2093023255813954;0.0;0.12417437252311753;1;0.34782608695652173;0.0;0.2222222222222222;0.0;0.0
1;53;1;9085;1;42;0.5789473684210527;1;1;1;9;4;0.5789473684210527;1;0;0;1;1;1;0.09433962264150941;0;0.05;0.0;0.2222222222222222;0.0;0.15116279069767458;0.4888888888888888;1.0;0;0.32608695652173914;0.23255813953488372;0.3472222222222222;0.6666666666666666;0.17258666666666667
1;17;1;9130;1;1;0.4526315789473685;1;2;19;2;6;0.32947368421052636;1;0;0;1;0;1;0.018867924528301883;0;0.0;0.08333333333333333;0.0;0.0;0.15116279069767458;0.4888888888888888;1.0;1;0.2608695652173913;0.27906976744186046;0.20833333333333331;1.0;0.27555555555555555
1;18;3;9070;1;1;0.3789473684210527;1;1;37;5;5;0.2873684210526315;1;0;0;0;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;0;0.2608695652173913;0.13953488372093023;0.16666666666666666;0.5;0.1622222222222222
2;39;1;9003;1;1;0.368421052631579;1;1;37;9;1;0.28421052631578947;0;0;1;0;1;0;0.15094339622641512;0;0.15000000000000002;0.0;0.1111111111111111;0.08333333333333333;0.9186046511627907;0.7999999999999999;0.0;0;0.3695652173913043;0.23255813953488372;0.5277777777777778;0.5882352941176471;0.0986466165413534
4;43;1;9500;1;19;0.05263157894736836;1;34;34;0;0;0.1578947368421053;0;0;0;1;1;0;0.24528301886792453;0;0.55;0.08333333333333333;0.611111111111111;0.08333333333333333;0.0;0.7555555555555555;0.5785997357992074;2;0.6086956521739131;0.5581395348837209;0.7222222222222222;0.8571428571428571;0.07708361204013378
1;16;3;9773;1;1;0.4526315789473685;1;37;38;4;9;0.41263157894736824;1;0;0;1;0;1;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;2;0.2608695652173913;0.27906976744186046;0.16666666666666666;1.0;0.37333333333333335
1;42;1;9500;1;1;0.05263157894736836;1;37;37;7;9;0.05263157894736836;1;0;0;1;0;1;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;2;0.34782608695652173;0.32558139534883723;0.2222222222222222;0.875;0.26117142857142855
1;1;6;9500;1;1;0.28421052631578947;1;19;37;3;5;0.22736842105263144;1;0;1;1;1;1;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;2;0.32608695652173914;0.3488372093023256;0.20833333333333331;1.0;0.276152380952381
1;17;2;9070;1;1;0.49473684210526314;1;3;1;2;4;0.4842105263157894;1;0;0;1;1;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1;0.2608695652173913;0.16279069767441862;0.19444444444444442;0.5833333333333334;0.26285714285714284
1;1;4;9238;1;1;0.3157894736842104;1;19;38;9;6;0.20947368421052626;1;0;1;1;0;1;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.15116279069767458;0.4888888888888888;1.0;1;0.2608695652173913;0.18604651162790697;0.25;0.6666666666666666;0.19022222222222224
1;1;1;171;1;1;0.4842105263157894;1;3;1;4;4;0.5031578947368422;1;0;0;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;2;0.0;0.0;0.0;0.0;0.0
1;43;1;9119;1;1;0.368421052631579;1;1;1;9;2;0.34736842105263155;0;0;1;0;1;0;0.18867924528301888;0;0.0;0.0;0.0;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1;0.21739130434782608;0.0;0.16666666666666666;0.0;0.0
1;17;1;9670;1;1;0.2421052631578946;1;1;19;4;8;0.2494736842105263;0;0;0;1;1;1;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;2;0.2608695652173913;0.27906976744186046;0.18055555555555555;1.0;0.32
1;43;1;9070;1;1;0.2315789473684211;1;1;1;4;7;0.18421052631578938;1;0;0;1;1;0;0.037735849056603765;0;0.15000000000000002;0.0;0.05555555555555555;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1;0.2608695652173913;0.16279069767441862;0.2777777777777778;0.5833333333333334;0.17600000000000002
1;17;2;9500;1;1;0.41052631578947363;1;19;37;4;7;0.40526315789473677;1;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;2;0.32608695652173914;0.3488372093023256;0.2222222222222222;1.0;0.2915
1;44;1;9003;1;39;0.6842105263157894;1;1;38;4;4;0.6842105263157894;1;0;0;1;1;1;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;2;0.2608695652173913;0.2558139534883721;0.25;0.9166666666666666;0.23150617283950617
1;39;1;171;1;1;0.5263157894736841;1;3;1;2;10;0.20526315789473681;1;0;0;1;1;0;0.13207547169811323;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;2;0.0;0.0;0.0;0.0;0.0
1;18;1;9500;1;1;0.3052631578947369;1;38;37;9;7;0.25578947368421057;1;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;2;0.34782608695652173;0.37209302325581395;0.2222222222222222;1.0;0.26232500000000003
1;1;1;171;1;1;0.4421052631578948;1;3;19;2;9;0.2873684210526315;0;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;0;0.0;0.0;0.0;0.0;0.0
1;43;1;8014;0;1;0.5336842105263155;22;37;37;9;9;0.5336842105263155;1;0;0;1;0;0;0.15094339622641512;1;0.4;0.0;0.611111111111111;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;2;0.6304347826086957;0.6046511627906976;0.40277777777777773;0.896551724137931;0.1412748171368861
1;17;2;9500;1;1;0.3157894736842104;1;19;19;5;5;0.20526315789473681;1;0;0;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;2;0.32608695652173914;0.32558139534883723;0.3194444444444444;0.9333333333333333;0.16879710144927537
1;39;1;9991;0;1;0.4010526315789473;1;37;37;9;9;0.15473684210526306;0;0;0;1;0;0;0.22641509433962265;0;0.0;0.0;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;0;0.21739130434782608;0.0;0.0;0.0;0.0
1;39;1;9500;1;1;0.4736842105263157;1;3;3;1;1;0.4736842105263157;1;0;0;1;0;0;0.13207547169811323;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;2;0.34782608695652173;0.37209302325581395;0.2222222222222222;1.0;0.2677
1;1;2;9500;1;1;0.2947368421052632;1;19;19;7;7;0.2715789473684209;1;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;2;0.34782608695652173;0.32558139534883723;0.3055555555555555;0.875;0.18248311688311689
1;17;3;9147;1;1;0.49473684210526314;1;37;38;5;1;0.3621052631578947;0;0;0;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;2;0.21739130434782608;0.20930232558139533;0.15277777777777776;0.9;0.3738181818181818
1;17;6;9147;1;1;0.35789473684210527;1;19;1;9;4;0.28421052631578947;1;0;0;1;1;0;0.037735849056603765;0;0.0;0.08333333333333333;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;2;0.21739130434782608;0.20930232558139533;0.25;0.9;0.19866666666666669
4;39;1;8014;0;1;0.6842105263157894;1;37;37;3;4;0.021052631578947434;0;0;0;1;0;1;0.33962264150943394;0;0.0;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;2;0.2608695652173913;0.27906976744186046;0.20833333333333331;1.0;0.2417777777777778
1;1;1;9130;1;1;0.6947368421052631;1;1;19;4;4;0.6031578947368421;0;0;0;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;2;0.2608695652173913;0.27906976744186046;0.19444444444444442;1.0;0.3461224489795918
1;1;1;9254;1;1;0.33684210526315783;1;19;19;4;6;0.2705263157894737;0;0;1;0;0;0;0.09433962264150941;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;0;0.2608695652173913;0.11627906976744186;0.3055555555555555;0.4166666666666667;0.08
1;43;1;9773;1;1;0.27368421052631575;1;1;1;4;5;0.27368421052631575;1;0;0;1;1;0;0.1132075471698113;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;1;0.2608695652173913;0.11627906976744186;0.3194444444444444;0.4166666666666667;0.16869565217391305
1;43;1;9556;1;1;0.3263157894736841;1;2;3;3;2;0.05263157894736836;0;0;0;1;0;0;0.15094339622641512;0;0.1;0.0;0.05555555555555555;0.3333333333333333;0.37209302325581406;0.4888888888888888;0.7661822985468957;1;0.32608695652173914;0.13953488372093023;0.2777777777777778;0.4;0.1973333333333333
1;17;3;9853;1;1;0.4010526315789473;1;12;1;4;0;0.41894736842105273;1;0;0;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;0;0.2608695652173913;0.0;0.3333333333333333;0.0;0.0
1;17;1;9773;1;1;0.28421052631578947;1;1;1;4;7;0.22947368421052627;1;0;1;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;2;0.2608695652173913;0.27906976744186046;0.16666666666666666;1.0;0.32
1;7;1;9147;1;2;0.5789473684210527;1;3;37;2;5;0.5789473684210527;1;0;1;0;0;0;0.3962264150943396;0;0.0;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;0;0.21739130434782608;0.0;0.15277777777777776;0.0;0.0
1;43;1;9147;1;1;0.35789473684210527;1;19;1;9;5;0.17894736842105252;0;0;0;1;1;0;0.09433962264150941;0;0.25;0.0;0.2777777777777778;0.16666666666666666;0.5930232558139535;1.0;0.3117569352708058;0;0.3913043478260869;0.27906976744186046;0.3194444444444444;0.6666666666666666;0.15617391304347825
1;43;1;9991;0;1;0.4010526315789473;1;37;19;3;10;0.43263157894736826;0;0;0;1;1;1;0.4716981132075471;0;0.0;0.0;0.0;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;0;0.21739130434782608;0.046511627906976744;0.38888888888888884;0.2;0.12
1;44;1;171;1;39;0.5789473684210527;1;4;4;2;2;0.5789473684210527;0;0;0;1;1;0;0.15094339622641512;0;0.0;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;2;0.0;0.0;0.0;0.0;0.0
1;1;1;9238;1;1;0.3157894736842104;1;19;19;9;9;0.2789473684210526;1;0;0;1;0;1;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;2;0.2608695652173913;0.27906976744186046;0.2222222222222222;1.0;0.22523809523809527
1;17;2;9238;1;1;0.16842105263157903;1;19;38;9;9;0.16526315789473678;1;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.15116279069767458;0.4888888888888888;1.0;2;0.2608695652173913;0.27906976744186046;0.25;1.0;0.20592592592592593
1;44;1;9085;1;39;0.5789473684210527;6;5;4;1;1;0.5789473684210527;0;0;0;1;0;0;0.05660377358490565;1;0.1;0.0;0.05555555555555555;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;2;0.2608695652173913;0.2558139534883721;0.3194444444444444;0.9166666666666666;0.1857971014492754
1;17;3;9085;1;1;0.34736842105263155;1;1;19;4;90;0.3073684210526315;0;0;0;0;0;0;0.07547169811320753;0;0.0;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;0;0.21739130434782608;0.09302325581395349;0.20833333333333331;0.4;0.23466666666666666
1;1;4;9773;1;1;0.3999999999999999;1;19;19;7;7;0.4147368421052633;1;0;0;1;1;1;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;2;0.2608695652173913;0.23255813953488372;0.19444444444444442;0.8333333333333334;0.28476190476190477
1;17;1;9991;0;40;0.33684210526315783;1;37;37;6;6;0.3147368421052632;0;0;0;1;0;0;0.22641509433962265;0;0.0;0.0;0.0;0.25;0.9999999999999999;0.24444444444444446;0.4147952443857331;2;0.21739130434782608;0.23255813953488372;0.3333333333333333;1.0;0.17269841269841268
1;39;1;9238;1;1;0.4736842105263157;1;34;34;0;0;0.19999999999999996;1;0;0;0;0;0;0.20754716981132076;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;0;0.2608695652173913;0.023255813953488372;0.3194444444444444;0.08333333333333333;0.09043478260869564
1;53;1;9085;1;42;0.5789473684210527;1;1;19;3;8;0.5821052631578949;1;0;0;1;1;1;0.07547169811320753;0;0.35000000000000003;0.0;0.2222222222222222;0.0;0.15116279069767458;0.4888888888888888;1.0;2;0.43478260869565216;0.37209302325581395;0.41666666666666663;0.8;0.14918518518518517
1;1;1;9147;1;1;0.8631578947368421;1;1;38;3;9;0.7084210526315791;0;0;0;1;0;1;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;2;0.21739130434782608;0.23255813953488372;0.15277777777777776;1.0;0.4615757575757576
1;44;1;9003;1;39;0.368421052631579;1;1;37;6;6;0.368421052631579;1;0;0;1;1;0;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;2;0.2608695652173913;0.23255813953488372;0.40277777777777773;0.8333333333333334;0.1308374384236453
1;1;6;9500;1;1;0.4526315789473685;1;1;38;3;9;0.2947368421052632;1;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1;0.30434782608695654;0.2558139534883721;0.25;0.7857142857142857;0.23561481481481483
2;39;1;9991;0;3;0.4736842105263157;1;19;19;9;7;0.6042105263157895;0;0;0;1;0;0;0.169811320754717;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;2;0.21739130434782608;0.23255813953488372;0.15277777777777776;1.0;0.3903030303030303
1;17;1;171;1;1;0.5052631578947369;1;19;37;5;9;0.645263157894737;1;0;0;1;1;1;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;2;0.0;0.0;0.0;0.0;0.0
1;17;1;9254;1;1;0.3157894736842104;1;1;1;3;3;0.20526315789473681;0;0;0;1;1;1;0.09433962264150941;0;0.0;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;2;0.2608695652173913;0.27906976744186046;0.2222222222222222;1.0;0.28053571428571433
2;39;1;9119;1;1;0.1578947368421053;1;19;19;0;5;0.4421052631578948;0;0;1;1;1;0;0.24528301886792453;0;0.0;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;0;0.21739130434782608;0.0;0.1388888888888889;0.0;0.0
1;43;1;9147;1;1;0.2947368421052632;1;3;19;9;9;0.19157894736842107;0;0;0;1;0;0;0.07547169811320753;0;0.15000000000000002;0.16666666666666666;0.2222222222222222;0.0;0.0;0.7555555555555555;0.5785997357992074;1;0.43478260869565216;0.3023255813953488;0.4722222222222222;0.65;0.102296918767507
1;1;1;9085;1;1;0.3157894736842104;1;1;19;4;9;0.20526315789473681;1;0;0;1;0;0;0.13207547169811323;0;0.0;0.08333333333333333;0.0;0.0;0.5930232558139535;1.0;0.3117569352708058;2;0.21739130434782608;0.20930232558139533;0.20833333333333331;0.9;0.28
2;39;1;9500;1;1;0.4010526315789473;1;3;1;5;5;0.5663157894736843;0;0;0;1;0;1;0.32075471698113206;0;0.0;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;2;0.32608695652173914;0.3023255813953488;0.2222222222222222;0.8666666666666667;0.25584761904761905
1;18;3;9070;1;1;0.41052631578947363;1;1;1;3;4;0.2778947368421052;0;0;0;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;0;0.2608695652173913;0.06976744186046512;0.16666666666666666;0.25;0.3066666666666667
1;44;1;9003;1;39;0.5789473684210527;1;19;37;6;6;0.5789473684210527;0;0;1;1;0;1;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;2;0.2608695652173913;0.27906976744186046;0.2222222222222222;1.0;0.2816666666666667
1;1;5;9500;1;1;0.4842105263157894;1;38;19;9;6;0.32947368421052636;1;0;0;1;0;0;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.5930232558139535;1.0;0.3117569352708058;2;0.34782608695652173;0.32558139534883723;0.3333333333333333;0.875;0.16628571428571431
1;1;2;9254;1;1;0.3157894736842104;1;1;19;4;1;0.2789473684210526;1;0;0;1;1;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;1;0.2608695652173913;0.18604651162790697;0.3194444444444444;0.6666666666666666;0.1484057971014493
1;18;1;8014;0;1;0.4421052631578948;1;1;1;4;3;0.2947368421052632;0;0;1;1;0;0;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;2;0.2608695652173913;0.18604651162790697;0.38888888888888884;0.6666666666666666;0.13028571428571428
1;44;1;9119;1;39;0.6842105263157894;1;3;38;2;3;0.6842105263157894;0;0;1;0;1;0;0.13207547169811323;0;0.1;0.0;0.1111111111111111;0.0;0.15116279069767458;0.4888888888888888;1.0;0;0.2826086956521739;0.09302325581395349;0.18055555555555555;0.3076923076923077;0.3938461538461539
1;44;1;171;1;39;0.4736842105263157;1;1;1;9;9;0.4736842105263157;0;0;0;1;1;0;0.07547169811320753;0;0.0;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;1;0.0;0.0;0.0;0.0;0.0
1;17;2;9254;1;1;0.2947368421052632;1;19;19;5;5;0.19157894736842107;1;0;1;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;0;0.2608695652173913;0.2558139534883721;0.25;0.9166666666666666;0.21185185185185185
1;1;1;9500;1;1;0.7684210526315789;1;1;1;5;5;0.6947368421052631;1;0;0;1;1;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;0;0.32608695652173914;0.16279069767441862;0.2222222222222222;0.4666666666666667;0.16142857142857142
1;17;5;9254;1;1;0.368421052631579;1;37;38;9;9;0.29157894736842116;1;0;1;1;1;1;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.15116279069767458;0.4888888888888888;1.0;0;0.2608695652173913;0.0;0.18055555555555555;0.0;0.0
1;1;1;9238;1;1;0.42105263157894735;1;1;1;4;4;0.29263157894736835;0;0;0;1;0;0;0.018867924528301883;0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;2;0.2608695652173913;0.27906976744186046;0.19444444444444442;1.0;0.32
1;1;1;9500;1;1;0.5578947368421052;1;3;3;2;2;0.445263157894737;1;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;2;0.30434782608695654;0.27906976744186046;0.19444444444444442;0.8571428571428571;0.3260952380952381
1;43;1;8014;0;1;0.3789473684210527;1;19;37;8;5;0.3157894736842104;0;0;0;1;1;0;0.13207547169811323;0;0.0;0.25;0.0;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;0;0.2608695652173913;0.0;0.2638888888888889;0.0;0.0
1;1;1;9500;1;1;0.3157894736842104;1;19;38;9;8;0.24526315789473685;0;0;0;1;1;0;0.05660377358490565;0;0.0;0.08333333333333333;0.0;0.08333333333333333;0.37209302325581406;0.4888888888888888;0.7661822985468957;0;0.34782608695652173;0.23255813953488372;0.3333333333333333;0.625;0.16002666666666668
1;43;1;9070;1;1;0.19999999999999996;1;19;38;9;7;0.43052631578947365;0;0;0;1;1;0;0.169811320754717;0;0.45;0.0;0.38888888888888884;0.0;0.9186046511627907;0.7999999999999999;0.0;2;0.5869565217391304;0.627906976744186;0.375;1.0;0.16364672364672367
2;39;2;9147;1;1;0.368421052631579;1;19;37;4;7;0.4736842105263157;0;0;0;1;1;0;0.32075471698113206;0;0.0;0.08333333333333333;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;2;0.21739130434782608;0.16279069767441862;0.2361111111111111;0.7;0.22980392156862742
2;7;1;9254;1;3;0.368421052631579;1;1;3;4;3;0.368421052631579;0;0;0;1;0;0;0.4150943396226415;0;0.0;0.0;0.0;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;0;0.2608695652173913;0.0;0.2222222222222222;0.0;0.0
2;7;1;9147;1;3;0.1578947368421053;1;19;1;9;9;0.1578947368421053;0;0;0;1;0;0;0.3018867924528302;0;0.25;0.0;0.1111111111111111;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1;0.2826086956521739;0.23255813953488372;0.25;0.7692307692307693;0.22074074074074077
1;17;4;9773;1;1;0.33684210526315783;1;2;37;9;9;0.21894736842105256;1;0;1;0;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.15116279069767458;0.4888888888888888;1.0;0;0.2608695652173913;0.0;0.08333333333333333;0.0;0.0
1;17;3;9070;1;1;0.26315789473684204;1;3;1;4;4;0.2305263157894737;1;0;0;1;0;0;0.037735849056603765;0;0.0;0.0;0.0;0.0;0.15116279069767458;0.4888888888888888;1.0;2;0.2608695652173913;0.27906976744186046;0.18055555555555555;1.0;0.33142857142857146
1;43;1;171;1;1;0.26315789473684204;1;3;3;2;2;0.26315789473684204;1;0;0;1;1;0;0.09433962264150941;0;0.0;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;1;0.0;0.0;0.0;0.0;0.0
1;17;2;9254;1;1;0.3052631578947369;41;19;38;9;9;0.2978947368421052;1;0;0;1;0;0;0.09433962264150941;1;0.0;0.0;0.0;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;2;0.2608695652173913;0.27906976744186046;0.18055555555555555;1.0;0.2646153846153846
1;1;1;9670;1;1;0.3894736842105262;1;4;2;123;112;0.5115789473684209;1;0;0;1;1;0;0.05660377358490565;0;0.0;0.0;0.0;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1;0.2608695652173913;0.23255813953488372;0.25;0.8333333333333334;0.21688888888888888
